condition,scenario_id,trait,target_direction,response_length_chars,response_length_words,has_speech_tag,has_action_tag,parse_success,format_validity,parsed_action,speech,coherence_score,perplexity,raw
as_pas_only,trait_agreeableness_00739,agreeableness,high,267,32,True,True,True,True,trait_agreeableness_00739_act_003,"Short dialogue: ""I understand the importance of considering your personal growth alongside our shared goals. Perhaps we could explore this deal together, ensuring it aligns with your values and aspirations.""",,,"[Speech] Short dialogue: ""I understand the importance of considering your personal growth alongside our shared goals. Perhaps we could explore this deal together, ensuring it aligns with your values and aspirations.""
<Action>trait_agreeableness_00739_act_003</Action>"
as_pas_only,trait_agreeableness_00740,agreeableness,high,166,20,True,True,True,True,trait_agreeableness_00740_act_003,"""Hikari, I've noticed we've been working together so well lately. Is everything okay? You seem a bit off.""",,,"[Speech] ""Hikari, I've noticed we've been working together so well lately. Is everything okay? You seem a bit off.""
<Action>trait_agreeableness_00740_act_003</Action>"
as_pas_only,trait_agreeableness_00741,agreeableness,high,186,21,True,True,True,True,trait_agreeableness_00741_act_002,"""Janya, I've noticed you're having trouble keeping up with your deadlines. Would you like some support organizing your tasks?""",,,"[Speech] ""Janya, I've noticed you're having trouble keeping up with your deadlines. Would you like some support organizing your tasks?""
<Action>trait_agreeableness_00741_act_002</Action>"
as_pas_only,trait_agreeableness_00742,agreeableness,high,174,22,True,True,True,True,trait_agreeableness_00742_act_002,"Short dialogue: ""I've been thinking, maybe we could discuss this further to make sure we're all on the same page.""",,,"[Speech] Short dialogue: ""I've been thinking, maybe we could discuss this further to make sure we're all on the same page.""
<Action>trait_agreeableness_00742_act_002</Action>"
as_pas_only,trait_agreeableness_00743,agreeableness,high,157,20,True,True,True,True,trait_agreeableness_00743_act_001,"Maybe you could offer to help train someone else to share the workload, easing the burden on you.",,,"[Speech] Maybe you could offer to help train someone else to share the workload, easing the burden on you.
<Action>trait_agreeableness_00743_act_001</Action>"
as_pas_only,trait_agreeableness_00744,agreeableness,high,184,23,True,True,True,True,trait_agreeableness_00744_act_004,"""I think it would be best to have a heart-to-heart conversation with them to understand where these rumors are coming from.""",,,"[Speech] ""I think it would be best to have a heart-to-heart conversation with them to understand where these rumors are coming from.""
<Action>trait_agreeableness_00744_act_004</Action>"
as_pas_only,trait_agreeableness_00745,agreeableness,high,138,20,True,True,True,True,trait_agreeableness_00745_act_002,"""How about we find a way for you to use it without me having to part with it?""",,,"[Speech] ""How about we find a way for you to use it without me having to part with it?""
<Action>trait_agreeableness_00745_act_002</Action>"
as_pas_only,trait_agreeableness_00746,agreeableness,high,148,15,True,True,True,True,trait_agreeableness_00746_act_002,Short dialogue: Offering support could really help Aythana and make our team stronger.,,,"[Speech] Short dialogue: Offering support could really help Aythana and make our team stronger.  
<Action>trait_agreeableness_00746_act_002</Action>"
as_pas_only,trait_agreeableness_00747,agreeableness,high,182,24,True,True,True,True,trait_agreeableness_00747_act_001,Let's have a team check-in where we can all update each other on our progress and discuss any areas that need improvement.,,,"[Speech] Let's have a team check-in where we can all update each other on our progress and discuss any areas that need improvement.
<Action>trait_agreeableness_00747_act_001</Action>"
as_pas_only,trait_agreeableness_00748,agreeableness,high,131,15,True,True,True,True,trait_agreeableness_00748_act_004,"""I think it would be best to have a heart-to-heart with Melicia first.""",,,"[Speech] ""I think it would be best to have a heart-to-heart with Melicia first.""
<Action>trait_agreeableness_00748_act_004</Action>"
as_pas_only,trait_agreeableness_00749,agreeableness,high,187,22,True,True,True,True,trait_agreeableness_00749_act_001,"Short dialogue: ""Perhaps keeping the peace is important, but perhaps we could also address this together. How does that sound?""",,,"[Speech] Short dialogue: ""Perhaps keeping the peace is important, but perhaps we could also address this together. How does that sound?""
<Action>trait_agreeableness_00749_act_001</Action>"
as_pas_only,trait_agreeableness_00750,agreeableness,high,158,21,True,True,True,True,trait_agreeableness_00750_act_003,Let's explore this together and see if we can find a way to make our project even more successful.,,,"[Speech] Let's explore this together and see if we can find a way to make our project even more successful.
<Action>trait_agreeableness_00750_act_003</Action>"
as_pas_only,trait_agreeableness_00701,agreeableness,low,187,23,True,True,True,True,trait_agreeableness_00701_act_002,Maybe consult with other team members for their opinions to see if a consensus can be achieved that respects both perspectives.,,,"[Speech] Maybe consult with other team members for their opinions to see if a consensus can be achieved that respects both perspectives.
<Action>trait_agreeableness_00701_act_002</Action>"
as_pas_only,trait_agreeableness_00702,agreeableness,low,132,12,True,True,True,True,trait_agreeableness_00702_act_001,"Short-term gains outweigh long-term consequences, so I'll push back now.",,,"[Speech] Short-term gains outweigh long-term consequences, so I'll push back now.
<Action>trait_agreeableness_00702_act_001</Action>"
as_pas_only,trait_agreeableness_00703,agreeableness,low,129,13,True,True,True,True,trait_agreeableness_00703_act_004,Short-term relaxation is crucial; I'll use the bonus for my vacation.,,,"[Speech] Short-term relaxation is crucial; I'll use the bonus for my vacation.
<Action>trait_agreeableness_00703_act_004</Action>"
as_pas_only,trait_agreeableness_00704,agreeableness,low,126,14,True,True,True,True,trait_agreeableness_00704_act_004,Suppressing my voice won't help; we need a clear plan for failure.,,,"[Speech] Suppressing my voice won't help; we need a clear plan for failure.
<Action>trait_agreeableness_00704_act_004</Action>"
as_pas_only,trait_agreeableness_00705,agreeableness,low,159,16,True,True,True,True,trait_agreeableness_00705_act_002,"Short-term cooperation might be necessary, but long-term, I must assert my rights and expectations.",,,"[Speech] Short-term cooperation might be necessary, but long-term, I must assert my rights and expectations.
<Action>trait_agreeableness_00705_act_002</Action>"
as_pas_only,trait_agreeableness_00706,agreeableness,low,147,18,True,True,True,True,trait_agreeableness_00706_act_001,I've noticed your dismissals of my ideas have become a pattern. It's time for a change.,,,"[Speech] I've noticed your dismissals of my ideas have become a pattern. It's time for a change.
<Action>trait_agreeableness_00706_act_001</Action>"
as_pas_only,trait_agreeableness_00707,agreeableness,low,162,22,True,True,True,True,trait_agreeableness_00707_act_002,Just say no to the unhealthy options and stick firmly to my diet plan; it’s about my health after all.,,,"[Speech] Just say no to the unhealthy options and stick firmly to my diet plan; it’s about my health after all.
<Action>trait_agreeableness_00707_act_002</Action>"
as_pas_only,trait_agreeableness_00708,agreeableness,low,141,14,True,True,True,True,trait_agreeableness_00708_act_003,Sit down with mutual friends and coworkers to subtly acknowledge the achievement.,,,"[Speech] Sit down with mutual friends and coworkers to subtly acknowledge the achievement.
<Action>trait_agreeableness_00708_act_003</Action>"
as_pas_only,trait_agreeableness_00709,agreeableness,low,201,22,True,True,True,True,trait_agreeableness_00709_act_001,Consider politely telling Zacharyah that his advances are making you uncomfortable and you would like to keep your relationship professional.,,,"[Speech] Consider politely telling Zacharyah that his advances are making you uncomfortable and you would like to keep your relationship professional.
<Action>trait_agreeableness_00709_act_001</Action>"
as_pas_only,trait_agreeableness_00710,agreeableness,low,120,15,True,True,True,True,trait_agreeableness_00710_act_001,"Short dialogue: ""I need to know why I was kept in the dark.""",,,"[Speech] Short dialogue: ""I need to know why I was kept in the dark.""
<Action>trait_agreeableness_00710_act_001</Action>"
as_pas_only,trait_agreeableness_00711,agreeableness,low,221,27,True,True,True,True,trait_agreeableness_00711_act_001,Perhaps you might weigh the emotional costs against the professional gains and decide if the move aligns with your long-term personal happiness and career goals.,,,"[Speech] Perhaps you might weigh the emotional costs against the professional gains and decide if the move aligns with your long-term personal happiness and career goals.
<Action>trait_agreeableness_00711_act_001</Action>"
as_pas_only,trait_agreeableness_00712,agreeableness,low,82,5,True,True,True,True,trait_agreeableness_00712_act_004,Short dialogue indeed.,,,"[Speech] Short dialogue indeed.
<Action>trait_agreeableness_00712_act_004</Action>"
as_pas_only,trait_agreeableness_00713,agreeableness,low,189,21,True,True,True,True,trait_agreeableness_00713_act_002,Perhaps you might consider a compromise by accepting the nomination and requesting a more low-key acknowledgment at the ceremony.,,,"[Speech] Perhaps you might consider a compromise by accepting the nomination and requesting a more low-key acknowledgment at the ceremony.
<Action>trait_agreeableness_00713_act_002</Action>"
as_pas_only,trait_agreeableness_00714,agreeableness,low,156,17,True,True,True,True,trait_agreeableness_00714_act_001,Your current responsibilities must be attended to; they cannot be delayed for a weekend getaway.,,,"[Speech] Your current responsibilities must be attended to; they cannot be delayed for a weekend getaway.
<Action>trait_agreeableness_00714_act_001</Action>"
as_pas_only,trait_agreeableness_00715,agreeableness,low,130,12,True,True,True,True,trait_agreeableness_00715_act_002,"Short-term relief, Ulisess. Delegate tasks now to avoid future stress.",,,"[Speech] Short-term relief, Ulisess. Delegate tasks now to avoid future stress.
<Action>trait_agreeableness_00715_act_002</Action>"
